product-main,product-review,caption,label
buku-23.png,buku-23-0.png,Mohon refund buku di meja dengan background putih. Buku yang datang tidak sesuai judul pesanan. Barang tidak sesuai deskripsi.,1
buku-23.png,buku-23-1.png,Minta refund buku yang dipegang di lantai keramik. Kondisi buku bekas dan ada coretan di dalam. Kondisi tidak layak.,1
buku-23.png,buku-23-2.png,Saya ingin refund buku yang dipegang di kasur. Buku yang datang kondisinya rusak dan halaman sobek. Barang rusak.,0
buku-23.png,buku-23-3.png,Request refund buku di meja dengan kain merah. Kain merah bukan buku yang dipesan dan kondisi kotor. Salah kirim.,0
buku-24.png,buku-24-0.png,Mohon refund kotak bir dengan logo di lantai keramik. Yang dipesan buku tapi datang kotak bir. Salah pengiriman total.,1
buku-24.png,buku-24-1.png,Minta refund kotak buku dengan gambar anjing. Kotak kosong tidak ada bukunya dan gambar anjing tidak jelas. Barang tidak lengkap.,1
buku-24.png,buku-24-2.png,Saya mau refund buku yang sedang dipegang. Kondisi buku sudah rusak dan cover terkelupas. Barang rusak atau cacat.,0
buku-24.png,buku-24-3.png,Request refund dua buku di lantai tentang raja dan wanita. Buku yang datang tidak sesuai judul. Barang tidak sesuai deskripsi.,0
buku-25.png,buku-25-0.png,Mohon refund buku dengan halaman terbuka. Halaman buku banyak yang kosong dan kualitas kertas buruk. Kualitas buruk.,1
buku-25.png,buku-25-1.png,"Minta refund buku dengan stiker kuning di meja. Stiker kuning menutupi judul asli, sepertinya buku palsu. Barang tidak original.",1
buku-25.png,buku-25-2.png,Saya ingin refund lembar kertas dengan daftar. Yang dipesan buku tapi datang lembar kosong. Salah pengiriman.,0
buku-25.png,buku-25-3.png,Request refund dua buku di counter dengan botol bir. Botol bir bukan buku yang dipesan. Salah kirim.,0
buku-26.png,buku-26-0.png,Mohon refund paket kain biru yang dipegang. Yang dipesan buku tapi datang paket kain. Salah pengiriman.,1
buku-26.png,buku-26-1.png,Minta refund poster robot pegang bat baseball. Yang dipesan buku tapi datang poster. Salah kirim.,1
buku-26.png,buku-26-2.png,Saya mau refund buku di lantai dengan kantong makanan. Kantong makanan bukan buku yang dipesan. Salah pengiriman.,0
buku-26.png,buku-26-3.png,Request refund buku di sofa dengan bookmark. Bookmark sudah putus dan halaman buku lepas. Barang rusak atau cacat.,0
buku-27.png,buku-27-0.png,Mohon refund gambar laptop dalam kantong plastik. Yang dipesan buku tapi datang gambar laptop. Salah pengiriman.,1
buku-27.png,buku-27-1.png,Minta refund notebook pink dengan stiker. Notebook bukan buku yang dipesan dan stiker menutupi tulisan. Salah kirim.,1
buku-27.png,buku-27-2.png,Saya ingin refund tirai biru dengan border hitam. Yang dipesan buku tapi datang tirai. Salah pengiriman total.,0
buku-27.png,buku-27-3.png,Request refund kotak coklat dengan karakter kartun. Yang dipesan buku tapi datang kotak coklat. Salah kirim.,0
buku-28.png,buku-28-0.png,Mohon refund. Pria selfie di cermin ini bukan buku yang saya pesan. Salah pengiriman total.,1
buku-28.png,buku-28-1.png,Minta refund dua buku di meja dengan pena dan kamera. Kamera dan pena bukan buku yang dipesan. Salah kirim.,1
buku-28.png,buku-28-2.png,Saya mau refund notebook dengan pola. Notebook bukan buku yang dipesan dan pola sudah pudar. Salah pengiriman.,0
buku-28.png,buku-28-3.png,Request refund buku di meja dengan HP. HP bukan buku yang dipesan dan buku kondisinya rusak. Salah kirim.,0
buku-29.png,buku-29-0.png,Mohon refund buku dengan gambar pria pegang buku. Gambar di cover tidak jelas dan isi tidak sesuai. Barang tidak sesuai deskripsi.,1
buku-29.png,buku-29-1.png,Minta refund tiga buku di meja dengan orang pegang buku. Beberapa buku hilang dari paket. Barang tidak lengkap.,1
buku-29.png,buku-29-2.png,Saya ingin refund dua buku di meja dengan taplak kotak-kotak. Taplak bukan buku yang dipesan. Salah kirim.,0
buku-29.png,buku-29-3.png,Request refund dua buku di lantai dengan gambar wanita dan pria. Gambar di cover tidak jelas dan isi kosong. Kualitas buruk.,0
elektronik-0.png,elektronik-0-0.png,Mohon refund speaker dengan lampu hijau ini. Lampu LED sudah mati dan tidak bisa menyala lagi. Barang tidak berfungsi.,1
elektronik-0.png,elektronik-0-1.png,Minta refund speaker hitam di lantai putih ini. Speaker yang datang kondisinya penyok dan suara pecah. Barang rusak atau cacat.,1
elektronik-0.png,elektronik-0-2.png,"Saya mau refund kotak speaker di lantai keramik. Isi kotak kosong, speakernya tidak ada. Barang tidak lengkap.",0
elektronik-0.png,elektronik-0-3.png,Request refund speaker hitam di lantai kayu dengan kipas. Yang datang kipas bukan speaker seperti pesanan. Salah pengiriman.,0
elektronik-1.png,elektronik-1-0.png,Mohon pulang wang kotak dengan alat kawalan jauh. Remote yang tiba tidak berfungsi dan butangnya tersekat. Barang tidak berfungsi.,1
elektronik-1.png,elektronik-1-1.png,Minta pulang wang kotak dengan kabel dan remote. Kabel-kabel kusut dan remote rosak. Barang rosak atau cacat.,1
elektronik-1.png,elektronik-1-2.png,Saya ingin pulang wang speaker dengan lampu ungu. Lampu LED sudah malap dan bunyi tidak keluar. Barang tidak berfungsi.,0
elektronik-1.png,elektronik-1-3.png,Permintaan pulang wang foto domba di bantal dengan bingkai hitam. Yang dipesan elektronik tetapi tiba foto. Salah penghantaran total.,0
elektronik-2.png,elektronik-2-0.png,Mohon refund HP yang sedang dicharge. Charger tidak bisa mengisi daya dan HP tidak hidup. Barang tidak berfungsi.,1
elektronik-2.png,elektronik-2-1.png,Minta refund HP dengan layar website. Layar sudah retak dan touch screen tidak responsif. Barang rusak atau cacat.,1
elektronik-2.png,elektronik-2-2.png,Saya mau refund perangkat elektronik hitam dengan kipas. Kipas tidak berputar dan panas berlebihan. Barang tidak berfungsi.,0
elektronik-2.png,elektronik-2-3.png,Request refund speaker dengan kabel dan board. Kabel putus dan board elektronik terbakar. Barang rusak atau cacat.,0
elektronik-3.png,elektronik-3-0.png,Please refund this stereo with remote and radio. Radio cannot catch signals and remote is unresponsive. Item not functioning.,1
elektronik-3.png,elektronik-3-1.png,Want refund for stereo system with remote and radio. Item condition is used and has scratches. Condition not acceptable.,1
elektronik-3.png,elektronik-3-2.png,I want to refund this phone with two different screens. Screens are not synchronized and colors inaccurate. Item doesn't match description.,0
elektronik-3.png,elektronik-3-3.png,Request refund for TV on black cabinet. TV cannot turn on and has lines on screen. Item damaged or defective.,0
elektronik-4.png,elektronik-4-0.png,Mohon refund screenshot pesan tentang pacar. Yang dipesan elektronik tapi datang screenshot. Salah pengiriman.,1
elektronik-4.png,elektronik-4-1.png,Minta refund HP dengan layar pesan. HP yang datang hang dan tidak bisa dibuka aplikasi. Barang tidak berfungsi.,1
elektronik-4.png,elektronik-4-2.png,Saya mau refund underwear merah dengan logo putih. Yang dipesan elektronik tapi datang pakaian dalam. Salah kirim total.,0
elektronik-4.png,elektronik-4-3.png,Request refund celana hitam dengan kancing putih. Yang dipesan elektronik tapi datang celana. Salah pengiriman.,0
elektronik-5.png,elektronik-5-0.png,Mohon refund microwave hijau hitam dengan tutup. Microwave tidak bisa dipanaskan dan suara aneh. Barang tidak berfungsi.,1
elektronik-5.png,elektronik-5-1.png,Minta refund panci hijau dengan tutup kaca. Yang dipesan elektronik tapi datang panci. Salah pengiriman.,1
elektronik-5.png,elektronik-5-2.png,Saya ingin refund HP yang dipegang di lantai kayu. HP mati total dan tidak bisa dicharge. Barang tidak berfungsi.,0
elektronik-5.png,elektronik-5-3.png,Request refund kotak dengan sepatu. Yang dipesan elektronik tapi datang sepatu. Salah kirim total.,0
elektronik-6.png,elektronik-6-0.png,Mohon refund kotak hitam dengan remote. Remote tidak berfungsi dan kotak tidak bisa dibuka. Barang tidak berfungsi.,1
elektronik-6.png,elektronik-6-1.png,Minta refund TV dengan gambar pria berbaju hitam. TV yang datang layarnya blur dan warna tidak akurat. Barang tidak sesuai deskripsi.,1
elektronik-6.png,elektronik-6-2.png,Saya mau refund TV dengan gambar pria berkacamata. Layar TV bergaris dan tidak bisa menampilkan warna normal. Barang rusak.,0
elektronik-6.png,elektronik-6-3.png,Request refund celana hitam di meja dengan globe dan mainan merah. Yang dipesan elektronik tapi datang celana. Salah kirim.,0
elektronik-7.png,elektronik-7-0.png,Mohon refund speaker hitam yang sedang dipegang. Speaker tidak mengeluarkan suara dan tombol tidak responsif. Barang tidak berfungsi.,1
elektronik-7.png,elektronik-7-1.png,Minta refund kotak oreo dengan frosting putih. Yang dipesan speaker tapi datang makanan. Salah pengiriman total.,1
elektronik-7.png,elektronik-7-2.png,Saya ingin refund speaker hitam di meja dengan kopi. Speaker yang datang suaranya pecah dan bass tidak keluar. Barang rusak.,0
elektronik-7.png,elektronik-7-3.png,Request refund kotak peralatan elektronik di kasur. Beberapa komponen hilang dan ada yang rusak. Barang tidak lengkap.,0
elektronik-8.png,elektronik-8-0.png,Mohon refund HP dengan lingkaran hijau di layar. Layar bermasalah dan touch screen tidak berfungsi. Barang tidak berfungsi.,1
elektronik-8.png,elektronik-8-1.png,Minta refund HP dengan baterai. Baterai cepat habis dan HP sering restart sendiri. Barang tidak berfungsi.,1
elektronik-8.png,elektronik-8-2.png,Saya mau refund mobil mainan di selimut pink. Yang dipesan elektronik tapi datang mainan. Salah pengiriman.,0
elektronik-8.png,elektronik-8-3.png,Request refund mobil mainan kecil di atas kotak. Yang dipesan perangkat elektronik tapi datang mainan. Salah kirim.,0
elektronik-9.png,elektronik-9-0.png,Mohon refund perangkat elektronik kecil dengan power supply. Power supply tidak berfungsi dan perangkat mati. Barang tidak berfungsi.,1
elektronik-9.png,elektronik-9-1.png,Minta refund panel surya. Panel yang datang retak dan tidak bisa menghasilkan listrik. Barang rusak atau cacat.,1
elektronik-9.png,elektronik-9-2.png,Saya ingin refund screenshot pesan dari orang yang tidak pakai HP. Yang dipesan elektronik tapi datang screenshot. Salah kirim.,0
elektronik-9.png,elektronik-9-3.png,Request refund poster gambar pria dan wanita di perahu. Yang dipesan elektronik tapi datang poster. Salah pengiriman.,0
elektronik-10.png,elektronik-10-0.png,Mohon refund TV flat screen di meja putih. TV tidak bisa menyala dan ada dead pixel di layar. Barang rusak atau cacat.,1
elektronik-10.png,elektronik-10-1.png,Minta refund speaker di meja dengan kabel merah. Speaker tidak mengeluarkan suara dan kabel putus. Barang rusak.,1
elektronik-10.png,elektronik-10-2.png,Saya mau refund kipas dan heater di lantai. Kipas tidak berputar dan heater tidak panas. Barang tidak berfungsi.,0
elektronik-10.png,elektronik-10-3.png,Request refund lampu yang sedang dipegang. Lampu tidak bisa menyala dan saklar rusak. Barang tidak berfungsi.,0
elektronik-11.png,elektronik-11-0.png,Mohon refund HP di kasur dengan background berwarna. HP yang datang hang dan layar bergaris. Barang rusak atau cacat.,1
elektronik-11.png,elektronik-11-1.png,Minta refund HP di kasur dengan background berwarna. Kondisi HP bekas dan ada goresan dalam. Kondisi tidak layak.,1
elektronik-11.png,elektronik-11-2.png,Saya ingin refund microphone dalam kotak dengan kabel. Microphone tidak bisa menangkap suara dan kabel putus. Barang tidak berfungsi.,0
elektronik-11.png,elektronik-11-3.png,Request refund kotak power supply dengan remote. Power supply tidak stabil dan remote tidak responsif. Barang tidak berfungsi.,0
elektronik-12.png,elektronik-12-0.png,Mohon refund orang tergeletak dengan laptop dan keyboard. Yang dipesan elektronik tapi datang orang. Salah pengiriman aneh.,1
elektronik-12.png,elektronik-12-1.png,Minta refund dua buku di meja dengan mouse komputer. Yang dipesan elektronik tapi datang buku. Salah kirim.,1
elektronik-12.png,elektronik-12-2.png,Saya mau refund Samsung Note 10 pink yang dipegang. HP yang datang tidak original dan performa lambat. Barang tidak original/palsu.,0
elektronik-12.png,elektronik-12-3.png,Request refund Samsung Note 9 Lite yang dipegang. HP sering hang dan baterai boros. Barang tidak berfungsi.,0
elektronik-13.png,elektronik-13-0.png,Mohon refund wanita pegang hair dryer. Yang dipesan elektronik lain tapi datang hair dryer. Barang tidak sesuai pesanan.,1
elektronik-13.png,elektronik-13-1.png,Minta refund kotak perangkat elektronik dengan instruksi. Beberapa komponen hilang dan instruksi tidak jelas. Barang tidak lengkap.,1
elektronik-13.png,elektronik-13-2.png,Saya ingin refund kotak dengan mouse komputer. Mouse yang datang sensor rusak dan klik tidak responsif. Barang tidak berfungsi.,0
elektronik-13.png,elektronik-13-3.png,Request refund keyboard dan mouse di lantai dengan buku. Keyboard tombolnya macet dan mouse tidak berfungsi. Barang rusak.,0
elektronik-14.png,elektronik-14-0.png,Mohon refund dua orang di atas meja dengan blender. Yang dipesan elektronik tapi datang orang dan blender. Salah kirim.,1
elektronik-14.png,elektronik-14-1.png,Minta refund dua speaker dengan speaker built-in. Speaker kedua tidak mengeluarkan suara dan bass lemah. Barang tidak berfungsi.,1
elektronik-14.png,elektronik-14-2.png,Saya mau refund tanda di pintu gedung bertulisan terii. Yang dipesan elektronik tapi datang tanda. Salah pengiriman.,0
elektronik-14.png,elektronik-14-3.png,Request refund kantong plastik ungu di lantai kayu. Yang dipesan elektronik tapi datang kantong kosong. Salah kirim.,0
elektronik-15.png,elektronik-15-0.png,Mohon refund TV di stand dengan remote. Remote tidak berfungsi dan TV tidak bisa ganti channel. Barang tidak berfungsi.,1
elektronik-15.png,elektronik-15-1.png,Minta refund remote di depan TV Panasonic. Remote yang datang bukan untuk TV Panasonic dan tidak kompatibel. Barang tidak sesuai deskripsi.,1
elektronik-15.png,elektronik-15-2.png,Saya ingin refund perangkat kecil untuk keyboard. Perangkat tidak bisa connect ke keyboard dan tidak berfungsi. Barang tidak berfungsi.,0
elektronik-15.png,elektronik-15-3.png,Request refund dua paket perangkat elektronik di lantai kayu. Beberapa item hilang dan kemasan rusak. Barang tidak lengkap.,0
elektronik-16.png,elektronik-16-0.png,Mohon refund kotak koper di lantai keramik. Yang dipesan elektronik tapi datang koper kosong. Salah pengiriman.,1
elektronik-16.png,elektronik-16-1.png,Minta refund orang yang memasukkan sesuatu ke kotak. Yang dipesan elektronik tapi datang orang. Salah kirim aneh.,1
elektronik-16.png,elektronik-16-2.png,Saya mau refund TV di stand dengan orang di dalamnya. TV yang datang layarnya gelap dan tidak ada sinyal. Barang rusak.,0
elektronik-16.png,elektronik-16-3.png,Request refund TV di dinding dengan gambar kucing. TV tidak bisa menyala dan ada garis vertikal di layar. Barang tidak berfungsi.,0
elektronik-17.png,elektronik-17-0.png,Mohon refund kotak dengan rice cooker merah hitam. Rice cooker tidak bisa memasak dan tombol rusak. Barang tidak berfungsi.,1
elektronik-17.png,elektronik-17-1.png,Minta refund rice cooker di meja biru. Rice cooker yang datang penyok dan tutup tidak bisa ditutup rapat. Barang rusak.,1
elektronik-17.png,elektronik-17-2.png,Saya ingin refund kotak dengan koper dan speaker. Yang dipesan rice cooker tapi datang koper dan speaker. Salah kirim.,0
elektronik-17.png,elektronik-17-3.png,Request refund kotak di lantai keramik putih. Kotak kosong tidak ada isi elektroniknya. Barang tidak lengkap.,0
elektronik-18.png,elektronik-18-0.png,Mohon refund orang berdiri dengan kotak tiket dan kaki. Yang dipesan elektronik tapi datang orang dengan tiket. Salah kirim.,1
elektronik-18.png,elektronik-18-1.png,Minta refund toaster yang di meja. Toaster tidak bisa memanggang dan elemen pemanas mati. Barang tidak berfungsi.,1
elektronik-18.png,elektronik-18-2.png,Saya mau refund rice cooker ungu hitam di meja. Rice cooker tidak bisa memasak nasi dan panas tidak merata. Barang tidak berfungsi.,0
elektronik-18.png,elektronik-18-3.png,Request refund radio hitam di lantai. Radio tidak bisa menangkap stasiun dan speaker pecah. Barang tidak berfungsi.,0
elektronik-19.png,elektronik-19-0.png,Mohon refund kotak kabel listrik dan kabel. Beberapa kabel putus dan kotak retak. Barang rusak atau cacat.,1
elektronik-19.png,elektronik-19-1.png,Minta refund berbagai jenis kabel listrik dalam kotak. Kabel-kabel kusut dan ada yang konslet. Barang rusak atau cacat.,1
elektronik-19.png,elektronik-19-2.png,Saya ingin refund orang acungkan jempol di wastafel kamar mandi. Yang dipesan elektronik tapi datang orang. Salah kirim.,0
elektronik-19.png,elektronik-19-3.png,Request refund robot hijau hitam dengan lengan hijau. Robot tidak bisa bergerak dan baterai tidak bisa dicharge. Barang tidak berfungsi.,0
elektronik-20.png,elektronik-20-0.png,Mohon refund HP hitam yang sedang dipegang. HP mati total dan tidak bisa dinyalakan sama sekali. Barang tidak berfungsi.,1
elektronik-20.png,elektronik-20-1.png,Minta refund HP rusak di meja dengan baterai. HP pecah dan baterai bengkak. Barang rusak atau cacat.,1
elektronik-20.png,elektronik-20-2.png,Saya mau refund kotak makanan yang dipegang di lantai keramik. Yang dipesan elektronik tapi datang makanan. Salah pengiriman.,0
elektronik-20.png,elektronik-20-3.png,Request refund pria duduk di meja dengan HP. Yang dipesan elektronik tapi datang orang dengan HP. Salah kirim.,0
elektronik-21.png,elektronik-21-0.png,Mohon refund speaker hitam di lantai putih dengan TV. Speaker tidak bisa connect ke TV dan suara tidak keluar. Barang tidak berfungsi.,1
elektronik-21.png,elektronik-21-1.png,Minta refund speaker di lantai dengan TV. Speaker yang datang penyok dan woofer sobek. Barang rusak atau cacat.,1
elektronik-21.png,elektronik-21-2.png,Saya ingin refund banyak HP di atas tas. Beberapa HP mati dan layar retak. Barang rusak atau cacat.,0
elektronik-21.png,elektronik-21-3.png,Request refund kotak HP dengan kabel. Beberapa HP hilang dan kabel putus. Barang tidak lengkap.,0
elektronik-22.png,elektronik-22-0.png,Mohon refund kamera terpasang di dinding dekat gambar. Kamera tidak bisa merekam dan lensa buram. Barang tidak berfungsi.,1
elektronik-22.png,elektronik-22-1.png,Minta refund kamera terpasang di dinding dekat plafon. Kamera tidak bisa connect ke wifi dan night vision rusak. Barang tidak berfungsi.,1
elektronik-22.png,elektronik-22-2.png,Saya mau refund JBL Partybox 310 dengan speaker dan bluetooth built-in. Speaker tidak bisa connect bluetooth dan suara pecah. Barang tidak berfungsi.,0
elektronik-22.png,elektronik-22-3.png,Request refund JBL Partybox 310 portable dengan microphone built-in. Microphone tidak berfungsi dan bass tidak keluar. Barang tidak berfungsi.,0
elektronik-23.png,elektronik-23-0.png,Mohon refund sound board dengan monitor di atas. Monitor tidak menyala dan sound board tidak responsif. Barang tidak berfungsi.,1
elektronik-23.png,elektronik-23-1.png,Minta refund sistem speaker di ruangan dengan speaker di lantai. Beberapa speaker mati dan kabel-kabel kusut. Barang rusak.,1
elektronik-23.png,elektronik-23-2.png,Saya ingin refund dua kamera di atas meja dengan kotak. Kamera tidak bisa fokus dan lensa berjamur. Barang rusak atau cacat.,0
elektronik-23.png,elektronik-23-3.png,Request refund kamera di kotak dengan barang lain. Kamera yang datang tidak lengkap dan tidak ada charger. Barang tidak lengkap.,0
elektronik-24.png,elektronik-24-0.png,Mohon refund speaker di meja dekat dinding bata. Speaker tidak mengeluarkan suara dan casing retak. Barang rusak atau cacat.,1
elektronik-24.png,elektronik-24-1.png,Minta refund speaker di meja dekat kursi. Speaker yang datang suaranya pecah dan tombol macet. Barang tidak berfungsi.,1
elektronik-24.png,elektronik-24-2.png,Saya mau refund orang berdiri di ruangan dengan meja dan kursi. Yang dipesan elektronik tapi datang orang. Salah kirim.,0
elektronik-24.png,elektronik-24-3.png,Request refund layar besar di tengah ruangan. Layar tidak bisa menyala dan ada dead pixel banyak. Barang rusak atau cacat.,0
elektronik-25.png,elektronik-25-0.png,Mohon refund speaker di stand di lantai keramik. Speaker tidak stabil di stand dan suara tidak keluar. Barang tidak berfungsi.,1
elektronik-25.png,elektronik-25-1.png,"Minta refund remote, microphone dan botol soda di meja. Yang dipesan speaker tapi datang barang campur. Salah kirim.",1
elektronik-25.png,elektronik-25-2.png,Saya ingin refund speaker dengan kabel terpasang. Kabel putus dan speaker tidak bisa dinyalakan. Barang rusak atau cacat.,0
elektronik-25.png,elektronik-25-3.png,Request refund speaker di meja dengan kucing. Yang dipesan elektronik tapi datang kucing. Salah pengiriman aneh.,0
elektronik-26.png,elektronik-26-0.png,Mohon refund orang potong plastik dengan gunting. Yang dipesan elektronik tapi datang orang dengan gunting. Salah kirim.,1
elektronik-26.png,elektronik-26-1.png,Minta refund senter hitam di meja dengan kotak. Senter tidak bisa menyala dan baterai bocor. Barang tidak berfungsi.,1
elektronik-26.png,elektronik-26-2.png,Saya mau refund koper hitam di atas meja hitam. Yang dipesan elektronik tapi datang koper kosong. Salah pengiriman.,0
elektronik-26.png,elektronik-26-3.png,Request refund anak kecil main komputer. Yang dipesan elektronik dewasa tapi datang anak. Salah kirim.,0
elektronik-27.png,elektronik-27-0.png,Mohon refund kotak tools di lantai dengan speaker. Tools bukan elektronik yang dipesan dan speaker rusak. Salah kirim.,1
elektronik-27.png,elektronik-27-1.png,Minta refund kotak dengan radio di lantai. Radio tidak bisa menangkap sinyal dan antena patah. Barang tidak berfungsi.,1
elektronik-27.png,elektronik-27-2.png,Saya ingin refund senter yang dipegang di lantai keramik. Senter tidak bisa menyala dan tombol macet. Barang tidak berfungsi.,0
elektronik-27.png,elektronik-27-3.png,Request refund senter yang dipegang di ruangan. Senter yang datang redup dan baterai cepat habis. Barang tidak berfungsi.,0
elektronik-28.png,elektronik-28-0.png,Mohon refund kotak HP yang sedang dipegang. Kotak kosong tidak ada HPnya dan hanya ada kardus. Barang tidak lengkap.,1
elektronik-28.png,elektronik-28-1.png,Minta refund Samsung A605 yang dipegang. HP sering restart dan touchscreen tidak sensitif. Barang tidak berfungsi.,1
elektronik-28.png,elektronik-28-2.png,Saya mau refund kotak penuh barang plastik di lantai. Yang dipesan elektronik tapi datang plastik. Salah pengiriman.,0
elektronik-28.png,elektronik-28-3.png,Request refund speaker di stand dalam ruangan. Speaker tidak bisa connect bluetooth dan remote tidak responsif. Barang tidak berfungsi.,0
elektronik-29.png,elektronik-29-0.png,Mohon refund orang berdiri dengan kotak bersepatu. Yang dipesan elektronik tapi datang orang dengan sepatu. Salah kirim.,1
elektronik-29.png,elektronik-29-1.png,Minta refund orang berdiri di lantai keramik dengan koper dan barcode. Yang dipesan elektronik tapi datang orang. Salah pengiriman.,1
elektronik-29.png,elektronik-29-2.png,Saya ingin refund kotak HP di karpet. HP dalam kotak mati dan tidak bisa dicharge. Barang tidak berfungsi.,0
elektronik-29.png,elektronik-29-3.png,Request refund HP dengan charger dan kotak. Charger tidak bisa mengisi dan HP bootloop terus. Barang tidak berfungsi.,0
kosmetik-0.png,kosmetik-0-0.png,Cairan yang diterima tidak sesuai dengan foto. Botol yang dipegang terlihat beda dari yang dideskripsikan. Minta refund karena barang tidak sesuai deskripsi.,1
kosmetik-0.png,kosmetik-0-1.png,"Botol cairan makeup yang saya terima rusak dan bocor. Ketika dipegang, cairan keluar dan mengotori tangan. Barang cacat, mohon dikembalikan uangnya.",1
kosmetik-0.png,kosmetik-0-2.png,"Perfume yang datang tidak original. Kemasan tidak rapi dan aroma tidak tahan lama seperti yang dijanjikan. Barang palsu, saya minta refund.",0
kosmetik-0.png,kosmetik-0-3.png,Compact case yang diterima tidak sesuai ekspektasi. Warna pink tidak sesuai foto dan pita sudah rusak. Barang tidak sesuai deskripsi.,0
kosmetik-1.png,kosmetik-1-0.png,Paket kosmetik yang diterima tidak lengkap. Beberapa item yang ada di foto tidak ada dalam paket. Barang tidak lengkap sesuai deskripsi.,1
kosmetik-1.png,kosmetik-1-1.png,Makeup set yang diterima berantakan dan tidak tertata rapi. Beberapa produk bocor dan mengotori item lain. Barang rusak dalam pengiriman.,1
kosmetik-1.png,kosmetik-1-2.png,Kalung yang diterima berbeda dari foto. Warna dan model tidak sesuai ekspektasi. Barang tidak sesuai dengan yang ditampilkan di foto.,0
kosmetik-1.png,kosmetik-1-3.png,Lip gloss dalam kemasan rusak dan tidak bisa dibuka dengan baik. Produk tidak berfungsi sebagaimana mestinya. Minta refund.,0
kosmetik-2.png,kosmetik-2-0.png,The received lip balm set is not original. Plastic packaging is poor quality and bear sticker has come off. Item not original.,1
kosmetik-2.png,kosmetik-2-1.png,The received lip gloss color is faded and doesn't match the photo. Poor quality and disappears quickly. Item doesn't match description.,1
kosmetik-2.png,kosmetik-2-2.png,The received black packaging is torn and barcode is unreadable. Item damaged during shipping and not suitable for use.,0
kosmetik-2.png,kosmetik-2-3.png,The received bag containing teddy bear is dirty and the teddy bear is damaged. Item condition not suitable for sale.,0
kosmetik-3.png,kosmetik-3-0.png,Serum brightening yang diterima tidak berfungsi. Sudah dipakai sesuai petunjuk tapi tidak ada efek. Produk tidak berfungsi sebagaimana mestinya.,1
kosmetik-3.png,kosmetik-3-1.png,Cairan pink dalam botol sudah mengental dan tidak bisa digunakan. Produk expired atau rusak dalam penyimpanan.,1
kosmetik-3.png,kosmetik-3-2.png,Lip gloss set yang diterima warnanya tidak sesuai foto. Warna lebih pucat dan kualitas buruk. Barang tidak sesuai deskripsi.,0
kosmetik-3.png,kosmetik-3-3.png,"Set lip gloss yang diterima tidak lengkap, hanya 3 dari 4 item yang seharusnya ada. Barang tidak lengkap sesuai pesanan.",0
kosmetik-4.png,kosmetik-4-0.png,Set pasta gigi dan sikat yang diterima tidak original. Kemasan tidak sealed dan kualitas buruk. Barang palsu atau tidak original.,1
kosmetik-4.png,kosmetik-4-1.png,Sabun dalam kotak yang diterima sudah mencair dan mengotori kemasan. Produk rusak akibat penyimpanan yang buruk.,1
kosmetik-4.png,kosmetik-4-2.png,Botol cairan yang diterima bocor dan isinya berkurang. Kemasan tidak rapat dan produk terbuang. Barang cacat.,0
kosmetik-4.png,kosmetik-4-3.png,Botol produk skincare yang diterima tanpa tutup dan isinya tumpah. Barang tidak lengkap dan rusak dalam pengiriman.,0
kosmetik-5.png,kosmetik-5-0.png,"Kotak makeup yang diterima kosong, tidak ada isinya sama sekali. Barang tidak sesuai dengan deskripsi yang dijanjikan.",1
kosmetik-5.png,kosmetik-5-1.png,Palette pink yang diterima warnanya tidak sesuai foto. Lebih pucat dan kualitas pigmentasi buruk. Barang tidak sesuai deskripsi.,1
kosmetik-5.png,kosmetik-5-2.png,Compact mirror yang diterima retak dan tidak bisa digunakan. Cermin pecah dalam pengiriman. Barang rusak.,0
kosmetik-5.png,kosmetik-5-3.png,Kotak makanan yang diterima sudah berjamur dan tidak layak konsumsi. Label harga tidak sesuai. Barang tidak layak pakai.,0
kosmetik-6.png,kosmetik-6-0.png,Mascara set yang diterima sudah kering dan tidak bisa diaplikasikan. Produk expired atau rusak. Barang tidak berfungsi.,1
kosmetik-6.png,kosmetik-6-1.png,Pasta gigi yang diterima sudah expired dan kemasan rusak. Tidak aman untuk digunakan. Barang tidak layak pakai.,1
kosmetik-6.png,kosmetik-6-2.png,Kartu pink dengan gambar yang diterima tidak sesuai pesanan. Design berbeda dari foto. Barang tidak sesuai deskripsi.,0
kosmetik-6.png,kosmetik-6-3.png,Tas makanan yang diterima kotor dan tidak higienis. Kondisi tidak layak untuk menyimpan makanan. Barang tidak layak pakai.,0
kosmetik-7.png,kosmetik-7-0.png,Eyeliner dan mascara yang diterima sudah kering dan tidak bisa digunakan. Produk tidak fresh dan tidak berfungsi.,1
kosmetik-7.png,kosmetik-7-1.png,Eye shadow dalam jar kecil yang diterima warnanya tidak sesuai foto. Pigmentasi buruk dan mudah luntur. Barang tidak sesuai deskripsi.,1
kosmetik-7.png,kosmetik-7-2.png,Produk untuk wanita berhijab yang diterima tidak sesuai ekspektasi. Warna putih tidak cocok. Barang tidak sesuai deskripsi.,0
kosmetik-7.png,kosmetik-7-3.png,Hijab putih yang diterima bahannya kasar dan tidak nyaman dipakai. Kualitas buruk dan tidak sesuai foto.,0
kosmetik-8.png,kosmetik-8-0.png,Lipstick dalam tube metal yang diterima tidak original. Warna dan tekstur berbeda dari brand asli. Barang palsu.,1
kosmetik-8.png,kosmetik-8-1.png,"Set lipstick dan pen yang diterima tidak lengkap, pen-nya hilang. Barang tidak sesuai dengan isi paket yang dijanjikan.",1
